,name,brand,product_description,price,product_image_url
464,Carolines Treasures CK1808TBC Shamrocks Catahoula Leopard Dog Tall Boy Beverage Insulator Hugger,Caroline's Treasures,Shamrocks Catahoula Leopard Dog Tall Boy Beverage Insulator Hugger Fits 22 oz to 24 oz cans or pint bottles. Great collapsable beverage insulator for Energy Drinks or large Iced Tea beverages. Great to keep track of your beverage and add a bit of flair to a gathering. Match with one of the insulated coolers or coasters for a nice gift pack. Wash the hugger in your dishwasher or clothes washer. Specifications. Weight: 0.4 lbs- SKU: CRLT206112,24.96,https://i5.walmartimages.com/asr/8ae96b50-8d47-4af0-a397-e3b8327fedfa_1.96a69a0b3b73ac977864600a0afc2793.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/8ae96b50-8d47-4af0-a397-e3b8327fedfa_1.96a69a0b3b73ac977864600a0afc2793.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
465,Chef & Sommelier G3323 Primary 14.75 oz. Beverage Glass by Arc Cardinal - 24/Case,Chef & Sommelier,"Serve anything from water to wine in this versatile Chef &amp; Sommelier G3323 Primary 14.75 oz. beverage glass! Its rounded design is sure to complement any high-end restaurant, hotel, or banquet hall.This is made from Chef &amp; Sommelier's revolutionary, durable Kwarx glass material, a new glass material formulated to endure and restist the intensive conditions of food service environments. The result is a glass with increased shock resistance and durability against chipping, breakage, and scratching. It is renowned for maintaining its brilliance for up to 2000 industrial dishwashing cycles and is completely transparent for the perfect choice in quality glassware. This means your glass will be able to standup to high demand and heavy usage while still maintaining its crystal clarity. Designed with excellence in mind, this glass ensures your signature drinks always look and taste their finest.Overall Dimensions:Top Diameter: 2 5/8&quotBottom Diameter: 3 1/4&quotMaximum Diameter: 3 1/4&quotHeight: 4 1/4&quotCapacity: 14.75 oz.",186.01,https://i5.walmartimages.com/asr/224d3ba6-acef-4223-a9e3-4c599d96f9a3.388b9050e2c76e11ad1dcfccb341db39.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/224d3ba6-acef-4223-a9e3-4c599d96f9a3.388b9050e2c76e11ad1dcfccb341db39.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
466,Carbide Tipped Non-Ferrous Port Contour Cutter - M8 x 1 Thread - 4.875 OAL - No.2 Morse Taper Shank,Homecare Products,Features. Constructed with modified material for maximum durability. Precision-machined guarantee compatibility with precision. Compatible with most other tools . Offers strong grasp and grip. Port Contour Cutter. Carbide Tipped. Non-Ferrous. Taper Shank. M 8x1 Thread. 4 7/8 OAL. No.2 Morse Taper Shank- SKU: ZX9FDTL203,510.70,https://i5.walmartimages.com/asr/68874946-53f6-4aac-9e4f-32185523ff62_1.b4399814ac339dd2ef018ff871432016.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/68874946-53f6-4aac-9e4f-32185523ff62_1.b4399814ac339dd2ef018ff871432016.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
467,Multifunctional Hair Combs Personal Care Men'S Hair Styling Comb,AYRES TECHNOLOGY INC,"Features: 1.Multi-Function Hair Brush-Rich hair, smooth side hair and straight curls. 2.Easy to use-comb your hair to fix your mess. 3.comb teeth protect the hair, lock in moisture, and have a natural glow. Lightweight and healthy, promotes blood circulation and makes hair healthier and stronger. Specifications: Material: PS Color: transparent,transparent blue,black Package Included: 1 *  hair comb Notes: 1. Due to the difference between different monitors, the picture may not reflect the actual color of the item. We guarantee the style is the same as shown in the pictures. 2. Please allow slight dimension difference due to different manual measurement.",11.06,https://i5.walmartimages.com/asr/47d1c7f6-2bed-4e06-9346-28dd79a21a25.45cd755c08fe52e45ec7f60615e76bc4.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/47d1c7f6-2bed-4e06-9346-28dd79a21a25.45cd755c08fe52e45ec7f60615e76bc4.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
468,Carolines Treasures BB7967TBC California White Rabbit Pink Check Tall Boy Beverage Insulator Hugger,Caroline's Treasures,Features. Fits 22 oz. to 24 oz. cans or pint bottles.. Great collapsible beverage insulator for Energy Drinks or large Iced Tea beverages.. Great to keep track of your beverage and add a bit of flair to a gathering.. Wash the hugger in your dishwasher or clothes washer.. Type - Beverage Insulator Hugger. Color - Green. Design - California White Rabbit. Size - Tall Boy- SKU: CRLT150417,23.08,https://i5.walmartimages.com/asr/73dc95ee-5dd1-4d51-b017-0e82e675dbfa_1.76e7149815d52c588deed43dfcdd846e.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/73dc95ee-5dd1-4d51-b017-0e82e675dbfa_1.76e7149815d52c588deed43dfcdd846e.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
469,Godinger 26368 Hanno Highball Beverage Cup - Set of 4,Godinger,"Great for Christmas too, they are the perfect decorating prop or gift during the holiday season. The perfect gift for any occasion. Give as a gift for Mother's Day, Valentine's, Christmas, as a Housewarming present or any other occasion. Since 1973 Godinger has specialized in handcrafted silver, pewter, crystal, stainless, and alternative metal giftware. From wedding gifts, candlesticks, barware, bakeware, tea sets and frames, you are sure to find the perfect item for any special occasion. Features. Hanno Highball Beverage Cup. Perfect gift for any occassions. Made of high quality material. Set of 4Specifications. Weight: 4.54 lbs- SKU: GODI8385",40.22,https://i5.walmartimages.com/asr/b6878cde-2cda-450f-8c60-aa4478650b1d.4907ba8312708d7921f253f4824c2add.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/b6878cde-2cda-450f-8c60-aa4478650b1d.4907ba8312708d7921f253f4824c2add.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
470,"Single End Right Hand for Aluminum Two Flute Extra Long Ball Endmill, High Speed Steel - 1.25 dia. x 1.25 Shank dia. x 8 Flute Length x 10.50 OAL",Homecare Products,Features. Constructed with modified material for maximum durability. Precision-machined guarantee compatibility with precision. Compatible with most other tools . Offers strong grasp and grip. Two Flute Ball Endmill. Single End. Extra Long. Right Hand. High Speed Steel. For Aluminum. 1 1/2'' Dia x 1 1/4'' Shank Dia x 8'' Flute Length x 10 1/2'' OAL- SKU: ZX9FDTL10356,521.26,https://i5.walmartimages.com/asr/3911e081-f6db-417f-8d05-c213a4ac9f93_1.770533f86cc6dfc39b6b3eb27cc84597.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/3911e081-f6db-417f-8d05-c213a4ac9f93_1.770533f86cc6dfc39b6b3eb27cc84597.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
471,ALLOMN 750ml Dog Automatic Drinking Fountain Dog Cage Hanging Kettle Cat Drinking Waterer For Pet Cage,ALLOMN,"Features: Safe material The main body of this hanging pet kettle is made of PP material, durable and safe, non-toxic and tasteless.  Stainless steel water outlet   The water dispensing nozzle is made of high quality stainless steel, design with spring and ball, dispensing water automatically when the pet licking the ball, and will not leak when not in use.  Screw-type buckle  The round screw-type buckle can fix the waterer inside or outside the pet cage, stable and not easy to fall off.  Easy to fill water  The top cap of this drinker is simulated the design of tea pot, which make the water refilling easy and convenient. Easy to clean Easy to assemble and disassemble, making cleaning equipment easier. Space-saving It can be hung easily inside and outside the cage, saving more space and water. Specifications: Type: Dog Automatic Waterer Color: Light blue  Quantity: 1pc Material: PP+ Stainless steel  Capacity: 750ml Size: 7.5*11*23cm/2.95*4.32*9.04in Net weight: 400g/14.11oz  Packages: 1* Dog Automatic Waterer",23.41,https://i5.walmartimages.com/asr/2a90ef5d-a076-4cc6-80d8-c15000c5239d.01b1098935f550199dbe9ff0c1a015d7.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/2a90ef5d-a076-4cc6-80d8-c15000c5239d.01b1098935f550199dbe9ff0c1a015d7.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
472,4pcs Silicone Folding Lunch Box Microwave Bento Box Outdoor Travel Picnic Lunch Box Folding Food Storage Container,Mace,"Features: 1.Great heat or cold resistance, suitable and safe for microwave, refrigerator and dishwasher using. 2.The simple design and sturdy structure makes them ideal for all your on-the-go food needs, such as school, work, camping, hiking, road-trips, travel, and more. 3.Folding container is ideal for frequent use and easy storage when not in use. 4.Food grade silicone and PP material, non-toxic and safe for use. 5.It can be frozen and microwave-heated. When using microwaves, you need to pull up the ventilation valve. Descriptions: 1.Perfect for indoor food storage, outdoor activity, such as work, camping, hiking,travel and more. 2.Durable, resistant to aging, not broken, it is useful for home travel. Specifications: Product Name: Silicone Folding Lunch Box Material: Silicone&amp;PP Color: Rose Red/Pink/Green/Blue (Optional) Unfolding Size: 131x97x63mm/5.16x3.82x2.48in; 165x110x63mm/6.50x4.33x2.48in; 185x120x66mm/7.28x4.72x2.60in; 215x135x72mm/8.46x5.31x2.83in Folding Height: 30mm/1.18in  Temperature Resistance: -40<U+2103>~ 230<U+2103> Quantity: 4pcs Package Informations: Package Size: 230x140x130mm/9.06x5.51x5.12in Package weight: 650g/1.43lb General Package Package Included: 4 x Silicone Folding Lunch Box Notes: 1.Please allow 0-3cm difference due to manual measurement. 2.Due to the different monitor and light effect, the actual color of the item might be slightly different from the color showed on the pictures.",56.16,https://i5.walmartimages.com/asr/71591338-67f9-4c29-85db-2f1acecc81ec.a62f9c081136d893e628bc75179c8d69.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/71591338-67f9-4c29-85db-2f1acecc81ec.a62f9c081136d893e628bc75179c8d69.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
473,PVC 02102 1000 1 x 1 in. Coupling,Homecare Products,Features. Schedule Type Number: Schedule 40. End 1 Type: FPT. End 2 Diameter: 1 in. . End 2 Type: FPT. End 1 Diameter: 1 in. . Material: PVC. Product Type: Coupling. Fits For: For Pressure Applications. Compatible Pipe Material: PVC. Color Family: White. Outlet: FPT- SKU: ZX9ACHR954,25.04,https://i5.walmartimages.com/asr/29d43782-bfff-4b29-85fe-2bdf8c34e6d8_1.a48f716fea002a4b9420ca07b8bdd949.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/29d43782-bfff-4b29-85fe-2bdf8c34e6d8_1.a48f716fea002a4b9420ca07b8bdd949.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
474,Plum Pattern Nail File Finger Polish Care Pedicure Tool Personal Use 2 packs,Kate Aspen,"Features: Good hardness, both sides are available. You can carry it with you every day, or take it with you when you travel. This tool is made of 100% stainless steel. This manicure tool is strong and durable. Specification: Product size: 140*42mm Color: pink/blue Material: Stainless Steel Package included: 1 x Manicure tool Notes: 1.Due to the difference between different monitors, the picture may not reflect the actual color of the item. We guarantee the style is the same as shown in the pictures. 2.Due to the manual measurement and different measurement methods, please allow 1-3cm deviation. Thanks!",15.38,https://i5.walmartimages.com/asr/8bc13972-7103-4967-b1e5-246ab9bd0fc9.f4132efdd169d7ec67f2205cb2779e7a.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/8bc13972-7103-4967-b1e5-246ab9bd0fc9.f4132efdd169d7ec67f2205cb2779e7a.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
475,In Line Dowel Pin Puller,Homecare Products,"New Dowel Pin Puller that extracts Dowels without the use of a slide hammer. Fit the appropriate sized collet over the dowel, tighten the sleeve, Use outer sleeve and nut to extract the dowel. Can be used with air ratchet, or traditional ratchet. Elimination of the slide hammer saves cost as well as effort and potential hand injury. SAE Set includes 3/16, 1/4, 5/16, 3/8, and 1/2. Metric Set Includes 4, 5, 6, 8, 10, and 12MM. Master Set includes both SAE and Metric Collets.- SKU: ZX9EGLE13234",205.04,https://i5.walmartimages.com/asr/22b5b159-36a7-4afe-a803-6962e3318748_1.8b717c7cc2419d509e1d15fd9626a486.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/22b5b159-36a7-4afe-a803-6962e3318748_1.8b717c7cc2419d509e1d15fd9626a486.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
476,Lcd Face Skin Dark Spot Remover Mole Removal Laser Plasma Pen Beauty Care,EMILL,"Features: 1. Unique features: LCD display shows how much the electricity and the levels of intensity. 2. Convenient to use:Charge directly by USB line, easy carry and easy operate. 3. Long lasting:It can work more than 5 hours after charging. 1. Advanced and imported movement offer more stable control and better performance. 2. Streamlined body, lightweight and portable, easy for use without hands shaking. Specifications: Color: white, purple, Rose gold, Tyrant gold(optional) Material: ABS + copper needle Power supply mode: charging / power supply Package Included: 1 * Sweeping pen 1 * USB Charging cable 5 * Thick needle 1 * Fine needle 1 * Certificate of conformity 1 * Manual 1 * Warranty card Notes: 1. Due to the difference between different monitors, the picture may not reflect the actual color of the item. We guarantee the style is the same as shown in the pictures. 2. Please allow slight dimension difference due to different manual measurement.",31.37,https://i5.walmartimages.com/asr/2a6b54ea-7dce-4f02-976c-7434c8387803.8a41b0accffaa1f3d0a94eaa33c021a7.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/2a6b54ea-7dce-4f02-976c-7434c8387803.8a41b0accffaa1f3d0a94eaa33c021a7.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
477,Kuli Kuli - Pure Moringa Vegetable Powder - 20 Packet(s),Kuli Kuli,"Kuli Kuli - Pure Moringa Vegetable Powder - 20 x 0.4 oz. (10 g) Packets Kuli Kuli Pure Moringa Vegetable Powder is the perfect way to get the nutrients you need to thrive. A complete plant protein with all nine essential amino acids, like quinoa or meat. Moringa is well-suited for vegetarians, vegans or anyone trying to live a healthier lifestyle. So stop spending your mornings tearing",40.03,https://i5.walmartimages.com/asr/4be732b3-39db-4351-90e7-64d57e3201e2_1.95c48a097648c04434c845b07abe0c36.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/4be732b3-39db-4351-90e7-64d57e3201e2_1.95c48a097648c04434c845b07abe0c36.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
478,Namaste Foods - Organic Devil's Food Cake Mix - 13 oz.,Namaste Foods,"Namaste Foods - Organic Devil's Food Cake Mix - 13 oz. (369g) Namaste Foods Organic Devil's Food Cake Mix makes moist, delicious Organic Devil's Food Cake for any celebration. Make the perfect cake with help from Namaste Foods. Their delicious chocolate cake is easy to prepare and free of the top 8 allergens! Namaste Products &amp; Their Dedicated Facility are Free of Top Allergens Gluten",9.76,https://i5.walmartimages.com/asr/5eb2a428-b33f-41c0-9a19-2f599fc45ef0_1.99046ce3f1af31093d183083e43529e5.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/5eb2a428-b33f-41c0-9a19-2f599fc45ef0_1.99046ce3f1af31093d183083e43529e5.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
